ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
4421,613,150,R$ 128.55,R$ 5.14,R$ 133.69,,28/03/2018,1
8230,1106,84,R$ 81.88,R$ 5.63,R$ 87.51,,27/03/2018,1
10549,1389,110,R$ 55.53,R$ 3.33,R$ 58.86,,27/03/2018,1
17705,2357,2,R$ 105.12,R$ 4.94,R$ 106.11,R$ 3.95,27/03/2018,1
14886,1986,121,R$ 40.45,R$ 2.02,R$ 39.37,R$ 3.10,27/03/2018,1
7578,1030,197,R$ 70.15,R$ 4.91,R$ 75.06,,27/03/2018,0
15184,2038,170,R$ 105.08,R$ -,R$ 105.08,,27/03/2018,1
17979,2390,35,R$ 71.54,R$ 4.47,R$ 76.01,,27/03/2018,1
5440,737,8,R$ 98.84,R$ 5.44,R$ 104.28,,27/03/2018,1
14425,1914,106,R$ 52.72,R$ 2.64,R$ 55.36,,27/03/2018,1
18260,2428,99,R$ 67.83,R$ 4.24,R$ 72.07,,27/03/2018,1
2540,351,3,R$ 53.08,R$ 3.18,R$ 56.26,,26/03/2018,1
4611,642,185,R$ 39.58,R$ 2.28,R$ 33.22,R$ 8.63,26/03/2018,1
16980,2264,193,R$ 50.38,R$ 1.46,R$ 51.84,,26/03/2018,1
2918,411,134,R$ 42.49,R$ 2.02,R$ 44.51,,26/03/2018,1
16798,2236,108,R$ 50.09,R$ 3.26,R$ 53.35,,26/03/2018,1
1146,153,133,R$ 68.48,R$ 3.42,R$ 71.90,,26/03/2018,1
13063,1724,61,R$ 23.54,R$ 1.41,R$ 24.95,,26/03/2018,1
12566,1657,56,R$ 36.37,R$ 2.18,R$ 29.75,R$ 8.80,26/03/2018,1
17302,2300,1,R$ 44.19,R$ 1.77,R$ 45.96,,26/03/2018,1
4402,612,48,R$ 123.21,R$ 8.62,R$ 131.83,,26/03/2018,1
374,54,89,R$ 63.72,R$ 3.50,R$ 67.22,,26/03/2018,1
3887,544,117,R$ 55.02,R$ 3.44,R$ 58.46,,26/03/2018,1
9628,1275,50,R$ 53.64,R$ 3.49,R$ 57.13,,26/03/2018,5
11340,1500,189,R$ 93.28,R$ 4.66,R$ 96.32,R$ 1.62,26/03/2018,1
7198,977,155,R$ 43.78,R$ 2.74,R$ 46.52,,26/03/2018,1
10858,1430,73,R$ 71.63,R$ 4.48,R$ 76.11,,26/03/2018,1
10325,1357,157,R$ 139.89,R$ 8.74,R$ 148.63,,26/03/2018,1
138,21,62,R$ 133.52,R$ 7.34,R$ 140.86,,26/03/2018,1
16458,2188,189,R$ 93.28,R$ 5.60,R$ 98.88,,25/03/2018,1
8373,1122,158,R$ 139.89,R$ 8.39,R$ 148.28,,25/03/2018,1
1682,235,136,R$ 105.20,R$ 6.05,R$ 108.14,R$ 3.12,25/03/2018,1
6369,869,60,R$ 29.80,R$ 1.86,R$ 21.95,R$ 9.72,25/03/2018,1
7400,1007,62,R$ 133.52,R$ 7.68,R$ 141.20,,25/03/2018,1
10680,1405,128,R$ 75.08,R$ 4.13,R$ 76.17,R$ 3.04,25/03/2018,1
2863,404,7,R$ 148.23,R$ 8.89,R$ 155.90,R$ 1.22,25/03/2018,1
439,60,97,R$ 112.42,R$ 6.75,R$ 119.17,,25/03/2018,1
12867,1703,172,R$ 122.37,R$ 7.95,R$ 130.32,,25/03/2018,1
4388,609,47,R$ 84.08,R$ 4.20,R$ 88.28,,25/03/2018,1
17040,2272,122,R$ 99.85,R$ -,R$ 97.22,R$ 2.62,25/03/2018,1
11726,1555,65,R$ 68.23,R$ 4.26,R$ 72.49,,25/03/2018,1
18053,2394,158,R$ 139.89,R$ 8.39,R$ 148.28,,25/03/2018,1
13970,1849,5,R$ 124.12,R$ 3.60,R$ 127.72,,25/03/2018,1
2070,289,6,R$ 97.44,R$ 6.09,R$ 103.53,,25/03/2018,1
6653,909,182,R$ 84.49,R$ 5.49,R$ 89.98,,24/03/2018,1
10156,1342,35,R$ 71.54,R$ 3.02,R$ 74.56,,24/03/2018,1
4118,568,195,R$ 109.78,R$ -,R$ 107.10,R$ 2.68,24/03/2018,1
12036,1590,32,R$ 107.14,R$ 6.70,R$ 113.84,,24/03/2018,1
2579,354,99,R$ 67.83,R$ 2.71,R$ 70.54,,24/03/2018,1
5385,724,60,R$ 29.80,R$ 1.79,R$ 31.59,,24/03/2018,1
9263,1232,82,R$ 60.90,R$ 2.44,R$ 63.34,,24/03/2018,1
3649,518,159,R$ 35.53,R$ 2.13,R$ 37.66,,24/03/2018,1
7677,1042,121,R$ 40.45,R$ 1.62,R$ 42.07,,24/03/2018,10
16640,2213,29,R$ 123.57,R$ 7.41,R$ 130.98,,24/03/2018,1
14849,1980,118,R$ 57.63,R$ 3.60,R$ 61.23,,24/03/2018,1
1334,176,125,R$ 80.40,R$ 4.82,R$ 81.16,R$ 4.06,24/03/2018,1
8745,1168,84,R$ 81.88,R$ -,R$ 81.88,,24/03/2018,1
12443,1641,193,R$ 50.38,R$ 2.02,R$ 52.40,,23/03/2018,1
13686,1811,129,R$ 148.17,R$ 11.11,R$ 159.28,,23/03/2018,1
6331,864,137,R$ 67.77,R$ 4.07,R$ 71.84,,23/03/2018,1
14956,1997,124,R$ 110.93,R$ -,R$ 110.93,,23/03/2018,0
10588,1391,78,R$ 41.62,R$ 2.50,R$ 44.12,,23/03/2018,1
13319,1755,26,R$ 68.12,R$ -,R$ 68.12,,23/03/2018,1
8126,1089,5,R$ 124.12,R$ 5.24,R$ 129.36,,23/03/2018,1
6256,841,167,R$ 97.70,R$ -,R$ 97.70,,23/03/2018,1
3434,490,41,R$ 63.51,R$ 4.03,R$ 67.54,,23/03/2018,1
10164,1343,3,R$ 53.08,R$ 3.18,R$ 56.26,,23/03/2018,1
5158,697,84,R$ 81.88,R$ 4.91,R$ 86.79,,23/03/2018,1
2075,289,102,R$ 47.04,R$ 2.94,R$ 49.98,,23/03/2018,1
13327,1758,85,R$ 54.90,R$ 2.75,R$ 57.65,,23/03/2018,1
15503,2079,41,R$ 63.51,R$ 3.49,R$ 67.00,,22/03/2018,1
9073,1214,78,R$ 41.62,R$ 1.98,R$ 43.60,,22/03/2018,1
9081,1214,46,R$ 118.05,R$ 5.61,R$ 123.66,,22/03/2018,1
9355,1243,99,R$ 67.83,R$ 5.09,R$ 72.92,,22/03/2018,1
3527,501,80,R$ 54.91,R$ 2.32,R$ 56.35,R$ 0.88,22/03/2018,1
6488,886,24,R$ 112.31,R$ 8.42,R$ 120.73,,22/03/2018,1
4733,652,22,R$ 32.14,R$ 1.29,R$ 33.43,,22/03/2018,1
3725,526,12,R$ 116.01,R$ 7.54,R$ 123.55,,22/03/2018,1
576,72,163,R$ 33.57,R$ 2.01,R$ 35.58,,22/03/2018,1
10428,1375,84,R$ 81.88,R$ 5.73,R$ 87.61,,22/03/2018,1
5911,799,75,R$ 125.81,R$ 6.29,R$ 132.10,,22/03/2018,1
8834,1181,116,R$ 114.42,R$ 6.58,R$ 121.00,,22/03/2018,1
14287,1901,169,R$ 59.53,R$ -,R$ 59.53,,22/03/2018,1
13345,1759,56,R$ 36.37,R$ 2.18,R$ 38.55,,22/03/2018,1
17100,2277,177,R$ 128.82,R$ 9.02,R$ 137.84,,22/03/2018,1
7146,969,126,R$ 125.24,R$ 7.51,R$ 132.75,,22/03/2018,0
7953,1068,127,R$ 134.48,R$ 5.78,R$ 140.26,,22/03/2018,1
12282,1616,85,R$ 54.90,R$ 2.75,R$ 57.65,,22/03/2018,1
12155,1600,165,R$ 38.30,R$ 2.39,R$ 40.69,,22/03/2018,1
16102,2141,58,R$ 78.15,R$ -,R$ 78.15,,21/03/2018,1
8535,1137,105,R$ 52.72,R$ 2.64,R$ 55.36,,21/03/2018,1
15460,2075,51,R$ 75.65,R$ 3.78,R$ 79.43,,21/03/2018,6
3074,441,151,R$ 91.61,R$ 6.30,R$ 97.91,,21/03/2018,1
14149,1877,32,R$ 107.14,R$ 6.43,R$ 113.57,,21/03/2018,1
17177,2286,91,R$ 65.09,R$ 2.75,R$ 67.84,,21/03/2018,1
12073,1593,49,R$ 131.43,R$ 7.23,R$ 138.66,,21/03/2018,1
12907,1705,136,R$ 105.20,R$ 7.89,R$ 113.09,,21/03/2018,1
14408,1912,93,R$ 49.82,R$ 2.99,R$ 52.81,,21/03/2018,1
4449,617,177,R$ 128.82,R$ 3.74,R$ 132.56,,21/03/2018,1
8495,1132,73,R$ 71.63,R$ 4.30,R$ 75.93,,21/03/2018,1
8854,1187,171,R$ 105.08,R$ 6.30,R$ 111.38,,21/03/2018,1
18435,2453,134,R$ 42.49,R$ 2.55,R$ 45.04,,20/03/2018,1
9451,1258,99,R$ 67.83,R$ 2.71,R$ 70.54,,20/03/2018,1
14967,1999,12,R$ 116.01,R$ 6.96,R$ 122.97,,20/03/2018,1
17603,2347,6,R$ 97.44,R$ 3.90,R$ 101.34,,20/03/2018,1
2095,295,33,R$ 47.74,R$ 3.58,R$ 51.32,,20/03/2018,1
13023,1718,159,R$ 35.53,R$ -,R$ 35.53,,20/03/2018,1
17775,2367,28,R$ 68.12,R$ 2.72,R$ 70.84,,20/03/2018,1
15722,2108,74,R$ 51.13,R$ 2.81,R$ 53.94,,20/03/2018,1
6414,878,178,R$ 117.33,R$ 7.04,R$ 124.37,,20/03/2018,1
1730,243,3,R$ 53.08,R$ 2.24,R$ 55.32,,20/03/2018,1
14414,1913,35,R$ 71.54,R$ 2.86,R$ 74.40,,19/03/2018,1
1286,169,109,R$ 119.05,R$ 4.76,R$ 123.81,,19/03/2018,1
13951,1844,173,R$ 122.37,R$ 5.17,R$ 127.54,,19/03/2018,1
1278,169,4,R$ 110.99,R$ 4.44,R$ 115.43,,19/03/2018,0
4203,581,41,R$ 63.51,R$ 4.37,R$ 67.88,,19/03/2018,1
2724,377,159,R$ 35.53,R$ -,R$ 35.53,,19/03/2018,1
5660,773,164,R$ 92.97,R$ 6.97,R$ 99.94,,19/03/2018,1
11146,1474,90,R$ 123.12,R$ 5.29,R$ 128.41,,19/03/2018,1
17890,2379,55,R$ 95.77,R$ 5.75,R$ 93.92,R$ 7.60,19/03/2018,1
3546,503,90,R$ 123.12,R$ 8.00,R$ 131.12,,19/03/2018,1
1805,254,99,R$ 67.83,R$ 4.75,R$ 72.58,,19/03/2018,1
7234,978,43,R$ 76.35,R$ 4.96,R$ 81.31,,19/03/2018,1
9156,1225,147,R$ 66.65,R$ 4.33,R$ 70.98,,19/03/2018,1
7559,1030,14,R$ 37.65,R$ 2.64,R$ 40.29,,19/03/2018,1
1907,269,159,R$ 35.53,R$ 2.22,R$ 37.75,,19/03/2018,1
4229,586,135,R$ 45.80,R$ 3.15,R$ 48.95,,19/03/2018,1
18031,2393,73,R$ 71.63,R$ -,R$ 71.63,,19/03/2018,1
14291,1901,26,R$ 68.12,R$ -,R$ 68.12,,19/03/2018,1
13940,1844,5,R$ 124.12,R$ 5.24,R$ 129.36,,19/03/2018,1
6101,820,26,R$ 68.12,R$ 2.93,R$ 71.05,,19/03/2018,1
17436,2327,156,R$ 30.62,R$ 1.84,R$ 28.50,R$ 3.96,19/03/2018,1
2834,401,187,R$ 98.98,R$ 4.70,R$ 103.68,,18/03/2018,1
18172,2412,72,R$ 142.20,R$ 6.75,R$ 148.95,,18/03/2018,1
10873,1431,196,R$ 70.15,R$ 5.26,R$ 75.41,,18/03/2018,1
15830,2118,197,R$ 70.15,R$ 3.86,R$ 74.01,,18/03/2018,1
807,108,151,R$ 91.61,R$ 5.73,R$ 97.34,,18/03/2018,1
18704,2494,146,R$ 126.05,R$ 5.04,R$ 131.09,,18/03/2018,1
14612,1949,5,R$ 124.12,R$ 8.07,R$ 132.19,,18/03/2018,1
9686,1287,197,R$ 70.15,R$ 4.38,R$ 74.53,,18/03/2018,1
3403,488,194,R$ 50.38,R$ 2.90,R$ 53.28,,18/03/2018,1
2878,406,110,R$ 55.53,R$ 2.22,R$ 57.75,,18/03/2018,1
4745,653,43,R$ 76.35,R$ 4.77,R$ 81.12,,18/03/2018,1
17417,2324,196,R$ 70.15,R$ 4.21,R$ 74.36,,18/03/2018,1
10647,1398,165,R$ 38.30,R$ -,R$ 38.30,,18/03/2018,1
15470,2075,9,R$ 87.47,R$ 4.37,R$ 91.84,,17/03/2018,1
15682,2100,24,R$ 112.31,R$ 7.02,R$ 119.33,,17/03/2018,1
6363,868,118,R$ 57.63,R$ 3.46,R$ 61.09,,17/03/2018,1
9297,1237,143,R$ 61.20,R$ 4.21,R$ 56.82,R$ 8.59,17/03/2018,1
1263,159,143,R$ 61.20,R$ 3.67,R$ 64.87,,17/03/2018,1
12186,1602,69,R$ 73.39,R$ -,R$ 73.39,,17/03/2018,1
10494,1382,198,R$ 70.15,R$ 2.81,R$ 72.96,,17/03/2018,1
9808,1299,180,R$ 68.32,R$ 2.73,R$ 71.05,,17/03/2018,1
14063,1861,3,R$ 53.08,R$ -,R$ 53.08,,17/03/2018,1
17762,2365,136,R$ 105.20,R$ 6.31,R$ 111.51,,17/03/2018,1
10621,1395,124,R$ 110.93,R$ 4.77,R$ 115.70,,17/03/2018,1
18093,2400,47,R$ 84.08,R$ 4.31,R$ 88.39,,17/03/2018,1
8221,1105,195,R$ 109.78,R$ -,R$ 109.78,,17/03/2018,0
10965,1447,58,R$ 78.15,R$ -,R$ 78.15,,17/03/2018,1
15498,2078,86,R$ 92.31,R$ 5.54,R$ 97.85,,16/03/2018,1
17646,2350,52,R$ 103.68,R$ 4.15,R$ 107.83,,16/03/2018,1
5644,773,15,R$ 37.65,R$ 2.82,R$ 40.47,,16/03/2018,1
16058,2138,29,R$ 123.57,R$ 7.41,R$ 130.98,,16/03/2018,1
16416,2184,65,R$ 68.23,R$ 4.09,R$ 72.32,,16/03/2018,1
8884,1192,142,R$ 70.35,R$ 4.84,R$ 75.19,,16/03/2018,1
12300,1622,150,R$ 128.55,R$ 7.39,R$ 135.94,,16/03/2018,1
18699,2493,2,R$ 105.12,R$ 5.78,R$ 110.90,,16/03/2018,1
12013,1588,46,R$ 118.05,R$ 7.38,R$ 125.43,,16/03/2018,1
17843,2372,12,R$ 116.01,R$ 8.12,R$ 124.13,,16/03/2018,1
9604,1273,50,R$ 53.64,R$ 3.75,R$ 57.39,,16/03/2018,1
11200,1481,51,R$ 75.65,R$ 4.73,R$ 80.38,,15/03/2018,1
5567,762,28,R$ 68.12,R$ -,R$ 68.12,,15/03/2018,1
11566,1529,182,R$ 84.49,R$ 5.91,R$ 90.40,,15/03/2018,1
8037,1076,3,R$ 53.08,R$ 3.45,R$ 56.53,,15/03/2018,1
1927,271,60,R$ 29.80,R$ 1.40,R$ 31.20,,15/03/2018,1
17076,2275,71,R$ 82.80,R$ -,R$ 82.80,,15/03/2018,1
320,48,91,R$ 65.09,R$ 4.23,R$ 69.32,,15/03/2018,1
12176,1601,185,R$ 39.58,R$ 1.88,R$ 41.46,,15/03/2018,1
3030,434,24,R$ 112.31,R$ 6.74,R$ 119.05,,15/03/2018,1
9769,1296,63,R$ 133.52,R$ 9.18,R$ 135.13,R$ 7.57,15/03/2018,1
3219,454,114,R$ 77.91,R$ 3.12,R$ 81.03,,15/03/2018,1
1157,153,175,R$ 117.32,R$ 5.87,R$ 123.19,,15/03/2018,1
2531,350,112,R$ 41.33,R$ 2.48,R$ 43.81,,15/03/2018,1
14218,1886,112,R$ 41.33,R$ 2.48,R$ 43.81,,15/03/2018,1
297,45,149,R$ 69.15,R$ 4.15,R$ 73.30,,15/03/2018,1
11094,1464,76,R$ 63.82,R$ 3.83,R$ 67.65,,15/03/2018,1
7806,1057,124,R$ 110.93,R$ 4.44,R$ 115.37,,15/03/2018,1
12147,1599,85,R$ 54.90,R$ 1.59,R$ 56.49,,15/03/2018,10
6496,886,179,R$ 68.32,R$ 5.12,R$ 73.44,,14/03/2018,1
7166,972,77,R$ 101.02,R$ 6.06,R$ 107.08,,14/03/2018,1
17683,2353,9,R$ 87.47,R$ 3.70,R$ 91.17,,14/03/2018,1
3304,470,35,R$ 71.54,R$ -,R$ 71.54,,14/03/2018,1
5984,803,53,R$ 44.28,R$ 2.77,R$ 47.05,,14/03/2018,1
6130,822,164,R$ 92.97,R$ 2.70,R$ 95.67,,14/03/2018,1
14354,1908,127,R$ 134.48,R$ 8.07,R$ 142.55,,14/03/2018,1
5760,785,27,R$ 127.52,R$ 6.38,R$ 126.46,R$ 7.44,14/03/2018,1
3021,425,84,R$ 81.88,R$ 5.73,R$ 87.61,,14/03/2018,1
5832,793,109,R$ 119.05,R$ 6.10,R$ 125.15,,14/03/2018,0
9091,1216,101,R$ 139.82,R$ -,R$ 139.82,,14/03/2018,1
6509,888,57,R$ 122.42,R$ 7.04,R$ 129.46,,14/03/2018,1
4971,674,166,R$ 38.30,R$ 2.30,R$ 40.60,,14/03/2018,1
18744,2499,107,R$ 50.09,R$ 3.26,R$ 53.35,,14/03/2018,1
13153,1738,81,R$ 43.93,R$ 1.86,R$ 41.85,R$ 3.94,13/03/2018,1
9172,1226,57,R$ 122.42,R$ 7.65,R$ 130.07,,13/03/2018,1
3388,485,171,R$ 105.08,R$ 4.52,R$ 109.60,,13/03/2018,1
6067,816,166,R$ 38.30,R$ 2.30,R$ 40.60,,13/03/2018,1
17601,2347,17,R$ 79.94,R$ 3.20,R$ 83.14,,13/03/2018,1
4581,638,172,R$ 122.37,R$ 7.65,R$ 130.02,,13/03/2018,1
770,100,137,R$ 67.77,R$ 2.71,R$ 70.48,,13/03/2018,1
3750,530,30,R$ 64.17,R$ 3.21,R$ 67.38,,13/03/2018,1
14637,1952,109,R$ 119.05,R$ 7.44,R$ 126.49,,13/03/2018,1
13694,1812,158,R$ 139.89,R$ 5.60,R$ 143.09,R$ 2.40,13/03/2018,1
13169,1740,99,R$ 67.83,R$ 4.07,R$ 71.90,,13/03/2018,1
9336,1240,160,R$ 47.59,R$ 3.57,R$ 51.16,,13/03/2018,1
13251,1747,107,R$ 50.09,R$ 3.51,R$ 53.60,,12/03/2018,1
12404,1637,69,R$ 73.39,R$ 3.10,R$ 76.49,,12/03/2018,1
9941,1316,54,R$ 62.09,R$ 4.66,R$ 63.86,R$ 2.89,12/03/2018,1
17256,2298,166,R$ 38.30,R$ 2.30,R$ 40.60,,12/03/2018,1
16888,2249,15,R$ 37.65,R$ 2.45,R$ 32.75,R$ 7.35,12/03/2018,1
13061,1724,113,R$ 110.48,R$ 6.63,R$ 112.21,R$ 4.89,12/03/2018,0
12939,1706,112,R$ 41.33,R$ 1.96,R$ 43.29,,12/03/2018,1
4372,609,188,R$ 33.88,R$ 1.69,R$ 35.57,,12/03/2018,1
11275,1487,120,R$ 83.50,R$ 5.43,R$ 88.93,,12/03/2018,1
13384,1762,19,R$ 64.01,R$ 4.00,R$ 68.01,,12/03/2018,1
8979,1203,91,R$ 65.09,R$ 3.25,R$ 68.34,,12/03/2018,1
5751,785,174,R$ 111.61,R$ 5.58,R$ 109.75,R$ 7.44,12/03/2018,1
10153,1342,88,R$ 105.41,R$ 4.45,R$ 109.86,,11/03/2018,1
11329,1499,70,R$ 57.49,R$ 1.67,R$ 59.16,,11/03/2018,1
4155,576,133,R$ 68.48,R$ -,R$ 65.83,R$ 2.65,11/03/2018,1
1379,184,146,R$ 126.05,R$ 7.56,R$ 133.61,,11/03/2018,1
14764,1970,17,R$ 79.94,R$ 5.20,R$ 85.14,,11/03/2018,1
4737,653,62,R$ 133.52,R$ 8.35,R$ 141.87,,11/03/2018,1
11733,1556,11,R$ 132.46,R$ 3.84,R$ 136.30,,11/03/2018,1
3816,536,72,R$ 142.20,R$ 8.53,R$ 150.73,,11/03/2018,1
7632,1037,96,R$ 104.82,R$ 4.19,R$ 109.01,,11/03/2018,1
17547,2341,19,R$ 64.01,R$ 2.56,R$ 66.57,,11/03/2018,1
12413,1637,140,R$ 66.80,R$ 2.82,R$ 69.62,,11/03/2018,1
18506,2460,187,R$ 98.98,R$ 4.95,R$ 103.93,,11/03/2018,1
14275,1899,81,R$ 43.93,R$ 2.64,R$ 46.57,,11/03/2018,1
4117,568,81,R$ 43.93,R$ -,R$ 43.93,,11/03/2018,1
3292,468,86,R$ 92.31,R$ 3.90,R$ 96.21,,10/03/2018,1
4744,653,128,R$ 75.08,R$ 4.69,R$ 79.77,,10/03/2018,1
6881,930,55,R$ 95.77,R$ 5.99,R$ 101.76,,10/03/2018,1
11906,1577,68,R$ 115.24,R$ 7.20,R$ 122.44,,10/03/2018,1
5166,699,173,R$ 122.37,R$ 7.65,R$ 130.02,,10/03/2018,1
13532,1784,88,R$ 105.41,R$ 6.32,R$ 111.73,,10/03/2018,1
9503,1265,38,R$ 66.07,R$ 3.14,R$ 69.21,,10/03/2018,1
11512,1523,129,R$ 148.17,R$ 7.04,R$ 155.21,,10/03/2018,1
18507,2460,94,R$ 109.22,R$ 5.46,R$ 114.68,,10/03/2018,1
10846,1429,34,R$ 74.30,R$ 4.46,R$ 78.76,,10/03/2018,1
15047,2021,197,R$ 70.15,R$ 2.96,R$ 73.11,,10/03/2018,0
10425,1375,130,R$ 75.03,R$ 5.25,R$ 80.28,,10/03/2018,1
13314,1754,83,R$ 81.88,R$ 3.52,R$ 85.40,,10/03/2018,1
9666,1282,180,R$ 68.32,R$ 4.44,R$ 72.76,,10/03/2018,1
2246,312,17,R$ 79.94,R$ 3.20,R$ 79.39,R$ 3.74,10/03/2018,1
12944,1708,92,R$ 124.89,R$ 5.00,R$ 129.89,,10/03/2018,1
16002,2135,120,R$ 83.50,R$ 3.34,R$ 86.84,,10/03/2018,1
14645,1957,46,R$ 118.05,R$ 4.99,R$ 123.04,,10/03/2018,1
1354,179,179,R$ 68.32,R$ 2.73,R$ 71.05,,09/03/2018,1
8261,1109,32,R$ 107.14,R$ 6.43,R$ 113.57,,09/03/2018,1
5154,694,158,R$ 139.89,R$ 8.39,R$ 148.28,,09/03/2018,1
9775,1296,119,R$ 43.44,R$ 2.99,R$ 46.43,,09/03/2018,1
8232,1107,72,R$ 142.20,R$ 8.53,R$ 150.73,,09/03/2018,1
15324,2055,48,R$ 123.21,R$ 6.16,R$ 129.37,,09/03/2018,1
3538,503,10,R$ 47.68,R$ 3.10,R$ 50.78,,09/03/2018,1
7828,1061,19,R$ 64.01,R$ 3.84,R$ 67.85,,09/03/2018,1
11961,1585,71,R$ 82.80,R$ 5.38,R$ 88.18,,09/03/2018,1
5560,762,72,R$ 142.20,R$ -,R$ 142.20,,09/03/2018,1
338,49,83,R$ 81.88,R$ 3.46,R$ 85.34,,09/03/2018,1
7451,1012,120,R$ 83.50,R$ 4.18,R$ 82.52,R$ 5.16,09/03/2018,1
12409,1637,47,R$ 84.08,R$ 3.55,R$ 81.27,R$ 6.36,09/03/2018,1
13159,1738,100,R$ 67.83,R$ 2.87,R$ 70.70,,09/03/2018,1
18422,2451,35,R$ 71.54,R$ 4.47,R$ 76.01,,09/03/2018,1
5438,737,98,R$ 112.42,R$ 6.18,R$ 118.60,,08/03/2018,1
2432,337,193,R$ 50.38,R$ 2.02,R$ 52.40,,08/03/2018,1
3870,543,66,R$ 136.16,R$ 5.45,R$ 141.61,,08/03/2018,1
4128,571,164,R$ 92.97,R$ 4.65,R$ 97.62,,08/03/2018,1
18193,2414,156,R$ 30.62,R$ 1.45,R$ 29.56,R$ 2.51,08/03/2018,1
10066,1329,22,R$ 32.14,R$ 2.21,R$ 34.35,,08/03/2018,1
8342,1119,96,R$ 104.82,R$ 5.24,R$ 110.06,,08/03/2018,1
13359,1760,150,R$ 128.55,R$ 8.03,R$ 136.58,,08/03/2018,1
11393,1509,151,R$ 91.61,R$ 4.12,R$ 95.73,,08/03/2018,1
12504,1651,52,R$ 103.68,R$ 6.22,R$ 109.90,,08/03/2018,1
18044,2393,134,R$ 42.49,R$ -,R$ 42.49,,08/03/2018,1
10981,1452,110,R$ 55.53,R$ 2.39,R$ 57.92,,08/03/2018,1
17535,2341,4,R$ 110.99,R$ 4.44,R$ 115.43,,08/03/2018,1
8729,1164,174,R$ 111.61,R$ 6.14,R$ 113.38,R$ 4.38,08/03/2018,1
9947,1317,105,R$ 52.72,R$ 3.16,R$ 55.88,,07/03/2018,1
11825,1563,142,R$ 70.35,R$ 3.17,R$ 71.56,R$ 1.96,07/03/2018,1
14007,1855,189,R$ 93.28,R$ 4.66,R$ 97.94,,07/03/2018,1
29,6,45,R$ 118.05,R$ 4.72,R$ 122.77,,07/03/2018,1
15012,2014,85,R$ 54.90,R$ 3.43,R$ 58.33,,07/03/2018,1
1702,236,49,R$ 131.43,R$ 7.89,R$ 136.55,R$ 2.77,07/03/2018,1
16542,2203,10,R$ 47.68,R$ 1.91,R$ 45.90,R$ 3.69,07/03/2018,1
6522,890,15,R$ 37.65,R$ 1.51,R$ 39.16,,07/03/2018,1
17938,2386,91,R$ 65.09,R$ 3.74,R$ 68.83,,07/03/2018,1
18086,2399,94,R$ 109.22,R$ 4.70,R$ 113.92,,07/03/2018,1
4572,635,122,R$ 99.85,R$ 6.99,R$ 104.07,R$ 2.76,07/03/2018,1
15606,2095,17,R$ 79.94,R$ 4.00,R$ 83.94,,07/03/2018,1
11452,1516,131,R$ 113.12,R$ 6.79,R$ 119.91,,07/03/2018,1
16007,2135,176,R$ 57.92,R$ 2.32,R$ 60.24,,07/03/2018,9
17039,2272,35,R$ 71.54,R$ -,R$ 71.54,,07/03/2018,1
1372,183,192,R$ 69.18,R$ 4.15,R$ 73.33,,07/03/2018,1
13426,1769,113,R$ 110.48,R$ 8.29,R$ 118.77,,07/03/2018,1
12670,1674,48,R$ 123.21,R$ 4.93,R$ 128.14,,06/03/2018,1
223,37,128,R$ 75.08,R$ 4.20,R$ 79.28,,06/03/2018,1
4251,590,169,R$ 59.53,R$ 3.72,R$ 63.25,,06/03/2018,8
1761,246,77,R$ 101.02,R$ 5.05,R$ 106.07,,06/03/2018,1
14387,1910,40,R$ 99.66,R$ 4.21,R$ 103.87,,06/03/2018,1
674,86,39,R$ 114.58,R$ 8.59,R$ 123.17,,06/03/2018,1
3425,489,156,R$ 30.62,R$ 1.84,R$ 32.46,,06/03/2018,1
14103,1869,130,R$ 75.03,R$ 2.18,R$ 77.21,,05/03/2018,1
18631,2478,92,R$ 124.89,R$ 5.00,R$ 129.89,,05/03/2018,1
15451,2074,102,R$ 47.04,R$ -,R$ 47.04,,05/03/2018,1
9006,1209,137,R$ 67.77,R$ 3.73,R$ 63.75,R$ 7.76,05/03/2018,1
4915,671,180,R$ 68.32,R$ -,R$ 68.32,,05/03/2018,1
16316,2173,178,R$ 117.33,R$ 7.33,R$ 124.66,,05/03/2018,1
3521,500,56,R$ 36.37,R$ 2.36,R$ 38.73,,05/03/2018,1
15384,2065,11,R$ 132.46,R$ 7.62,R$ 140.08,,05/03/2018,1
2607,356,145,R$ 61.20,R$ 3.06,R$ 64.26,,05/03/2018,1
6575,900,132,R$ 127.88,R$ 5.12,R$ 133.00,,05/03/2018,1
14019,1856,91,R$ 65.09,R$ 4.56,R$ 69.65,,05/03/2018,1
10376,1366,178,R$ 117.33,R$ 6.45,R$ 123.78,,05/03/2018,1
7592,1031,109,R$ 119.05,R$ 7.44,R$ 126.49,,05/03/2018,1
2872,406,5,R$ 124.12,R$ 4.96,R$ 129.08,,05/03/2018,1
6705,913,172,R$ 122.37,R$ 7.34,R$ 129.71,,05/03/2018,1
16384,2179,45,R$ 118.05,R$ 7.08,R$ 125.13,,04/03/2018,5
16128,2148,89,R$ 63.72,R$ 2.69,R$ 66.41,,04/03/2018,1
2438,337,46,R$ 118.05,R$ 4.72,R$ 122.77,,04/03/2018,1
885,118,40,R$ 99.66,R$ 6.23,R$ 102.23,R$ 3.67,04/03/2018,1
2229,311,183,R$ 56.70,R$ 3.40,R$ 60.10,,04/03/2018,1
